Gene	C10_+DDM_-RNase_R1	C10_+DDM_-RNase_R2	C10_+DDM_+RNase_R1	C10_+DDM_+RNase_R2	C10_-DDM_-RNase_R1	C10_-DDM_-RNase_R2	C10_-DDM_+RNase_R1	C10_-DDM_+RNase_R2
Mien1	65.79730638	53.70712273	66.041389	58.42504985	43.62659758	65.09821405	37.85373939	34.15498027
Trappc13	39.24046391	53.18414758	39.35611352	58.51362398	39.38399169	49.39248597	39.8147286	40.92010415
Rala	66.78794104	53.5542087	66.85044908	58.58203471	49.7226616	57.46409215	37.62438907	40.10595882
Cr1l	68.32632477	65.88769596	75.72108046	58.59260917	65.49765449	26.29680427	71.52477283	62.75500298
Tpx2	49.42841776	55.8485845	48.3461615	58.64301477	58.37174076	49.83808737	59.26207066	106.7722285
Nfs1	47.47392261	39.59493655	45.20574509	58.65856178	51.99413333	38.27776648	48.13314186	45.62533761
Phf10	53.48485585	52.62721496	66.17729171	58.66094242	48.98354095	72.44282076	47.57638452	47.75054324
Ugp2	68.814328	76.48621506	65.40732156	58.67485751	75.36530237	67.99933756	73.26188574	66.26249068
Acadm	48.88267166	40.09910294	48.55193092	58.70625648	50.16845484	42.87951109	39.72162502	38.56848807
Otud6b	33.01382992	23.95693317	30.06152765	58.71730376	32.23916943	33.58608369	39.95398436	45.37231887
Lin7c	50.81511519	49.86078609	51.38270252	58.76986993	68.53828039	65.60728538	73.35944977	83.55273585
Pin4	50.93801747	48.59447538	51.23427859	58.77182494	46.11164296	57.08040791	30.81078674	24.89250315
Bag2	65.69728103	76.70075688	66.60398803	58.84156329	41.95946549	63.08721668	63.7301683	55.86128239
Kdelr2	38.43091788	49.73433662	42.32305769	58.90151423	40.97736339	36.61147598	58.69390385	54.16389899
Serpinb6b	76.66567068	66.07113134	81.26811257	58.93882808	98.50715928	79.99692636	102.2848772	88.41409119
Chaf1b	75.46625004	85.03177402	68.61534826	59.01373048	56.86366141	59.49859268	65.85757367	71.04884193
Hscb	50.82517436	45.75366783	50.10750949	59.05829027	53.26080426	41.63672186	32.10172118	28.22024839
Tamm41	69.86356734	64.04057648	70.75726792	59.14251879	59.03729558	54.43458354	55.21883274	57.98244472
Tpd52l2	60.50198467	56.01363691	59.86893416	59.1651861	59.0559291	67.92568542	52.16495003	52.28264243
Gpm6a	21.83836161	52.41527411	26.35552903	59.20140273	88.63631993	25.32802568	107.8720559	61.45870387
Rab21	54.83921266	53.74820099	54.42196156	59.2417819	47.28914627	47.663512	55.57406227	46.997373
Tmx1	62.94527105	78.74425783	52.84236793	59.37887969	71.42778342	36.09351656	105.856836	92.63270639
Gm35922	69.51920656	53.56096557	67.10815235	59.50511053	50.26087438	67.71229367	36.86815042	37.78029722
Chac1	26.63877851	29.80476642	31.07853706	59.56334297	33.22065407	50.64112672	56.51488528	26.10932594
Yipf5	70.16136814	73.56366887	61.15490546	59.56562113	68.19590403	54.33545056	73.6039411	75.59130926
Tmem138	62.93271201	49.06261954	59.39228704	59.62696987	62.61333477	44.85459959	40.49706943	48.5419942
Ube2t	71.77485421	79.30348412	70.50088977	59.6341027	44.12112936	46.10727835	36.37191282	49.51010897
Msmo1	35.95588374	45.89219046	32.56684582	59.64019352	58.45610988	18.5609402	53.71064224	42.56984406
Nsun2	42.69199925	38.53636877	39.17558089	59.73737374	49.03553656	58.45789682	63.66806727	79.34123051
Eif4g2	53.14153625	41.91221838	49.03487731	59.73816509	68.16711134	109.7841608	90.38310624	142.4289809
Tpm2	62.35673269	74.91562589	64.37745186	59.73871262	53.25835858	77.1053379	52.64622645	49.40015463
Rpl37rt	57.52879619	50.70620542	54.2936663	59.82120673	39.75294018	56.77719194	30.58427739	32.29940694
Grwd1	50.7743349	41.21660978	54.50838584	59.82889583	55.11929407	60.08850139	53.57256861	72.26555885
Timm10b	56.54726544	65.73088258	57.12485354	59.83452025	45.76665724	57.02289617	32.57735432	29.1405718
Ppdpf	60.13538963	69.15327385	63.82157727	59.87614008	47.42370212	59.31100502	40.0898575	34.41188813
Nme6	56.65330354	51.91610728	50.29157321	59.90386921	46.46003847	51.84943212	24.75385973	30.76380711
Fam118b	66.63477771	49.94939778	66.93791869	59.95158388	48.73822767	65.72895457	50.30071401	46.60488492
Rrp9	50.71696049	56.33694746	53.05521614	59.98728506	38.35129293	67.25609547	50.91921479	58.33900141
Xbp1	44.3058099	62.86934582	46.32006133	60.06455169	77.03087804	50.24701685	70.03622577	65.25678305
Txndc9	64.4532858	67.35335911	64.24262254	60.06603079	51.51404426	62.33674987	42.73892553	42.16636646
Chmp6	68.66362295	58.15425059	68.53983371	60.08293871	63.8163924	54.56621763	53.21650215	54.71965344
Pigx	44.83927483	53.20542844	43.63360626	60.12960605	28.87041511	24.27358761	33.90817728	22.25840693
Sccpdh	57.20087134	49.85827449	62.74154084	60.14748049	49.83277714	43.34711228	52.64162948	41.7038934
Pef1	55.89604916	51.42179031	50.87113887	60.18107429	68.36165555	75.81279194	55.19935837	60.38184859
Hspa4	46.46134144	51.10070403	48.82872291	60.2267983	66.39392628	71.99020412	81.7411065	101.549899
Wdr77	55.11928198	54.1945681	59.99896552	60.24515349	55.91282232	62.47838626	67.71137569	70.81204043
Aasdhppt	67.809006	69.23570803	68.54609639	60.3104845	44.45746598	73.08250116	49.0068559	51.39614765
Cenpw	69.11518015	57.12825706	68.75209306	60.36152556	49.77728887	43.97663469	30.63221592	33.35823313
Prmt3	40.50857332	46.06141413	42.32837656	60.41320157	47.92267922	54.26801099	49.36284757	63.50321314
2300009A05Rik	56.31086383	64.45065766	55.92780145	60.45206328	49.13172165	42.95348422	52.43675312	41.35734918
Ggnbp2	37.70355586	38.45409761	45.54879391	60.61162902	70.01057072	54.02463926	65.84529876	68.45156639
Atp6v0d1	62.96869954	72.22442257	63.91432835	60.68252197	63.77567829	70.22619883	52.43939045	48.41203508
Lta4h	65.8515541	50.49321159	59.9523526	60.71771482	63.66763624	63.21392706	76.9277602	78.74637529
Dad1	48.71837561	47.59126292	51.49908145	60.75968593	38.59113138	35.92932771	38.2500201	30.12673381
Leprotl1	45.29871102	43.09888198	45.97585749	60.81339834	55.8068889	48.4245008	61.25618766	54.16229147
Nup35	70.56047395	68.57783281	68.02456962	60.84985938	67.0285831	60.83543649	54.77598305	65.54152274
Sdhaf2	46.22420546	47.85433931	48.03555347	60.86739263	46.12434251	45.10034168	42.74773872	38.5281358
Chmp2b	63.4343175	59.93600821	67.09356565	60.93482852	57.12027689	73.25222236	63.9974831	49.57356635
Wdr75	45.80325134	70.47634357	42.11343585	60.96316265	53.88857875	63.42267546	63.18156282	80.88103752
Ccdc58	80.1183879	80.6277552	73.13490352	61.02245242	52.73535786	56.00869413	46.46884761	39.03871354
Haus7	75.7441081	68.32997344	82.46619479	61.02961341	65.69887163	64.56567752	53.0459768	51.95102811
Mpv17l2	58.41453197	51.03996453	63.51055265	61.03354619	54.63648452	47.30072819	47.45419213	36.18753507
Dbnl	61.33613073	54.52968441	60.46352166	61.11253493	80.01070474	74.82929097	78.67337731	82.99380199
Slpi	61.75141764	52.10363034	72.01142093	61.13477113	78.62308897	45.26724523	37.73270426	27.11160445
Snx1	39.31270601	53.61327493	40.12468408	61.16083812	77.93385995	56.36655962	57.95306786	68.69774278
Gnai3	48.35715075	42.70612557	52.23673338	61.18311106	67.9826102	68.48602563	66.42787784	84.94544635
Raet1d	78.49339693	88.95529841	75.48054617	61.19160918	66.87972114	23.70615857	61.17768609	51.61767306
Ndufaf1	65.05443094	63.83722277	67.328072	61.2380771	59.66900677	47.54430158	48.05477725	35.35237285
Nrbp1	52.85431688	53.76259027	58.06809177	61.25459462	71.01443886	64.78419485	58.57431914	61.44596285
Tpgs1	62.9761546	49.56874253	66.0874607	61.32381168	64.50211255	58.72951569	40.5617173	45.66126964
Dgcr6	63.53315306	54.36732142	62.06140554	61.39640427	44.77552631	59.79284505	32.06957128	30.05274436
Tm2d3	67.03539518	75.05708756	67.97254914	61.46039226	66.19420239	34.35801476	54.48472382	36.06517654
Litaf	55.19367523	42.43119652	53.71028462	61.56499495	49.99035224	71.86331405	68.8721681	68.45828946
Med28	73.65519697	58.17223052	69.07825021	61.75027123	50.29774004	60.09187427	31.98700622	33.90880584
Cbx3	58.18323594	52.75935421	60.41602412	61.83098893	48.14144656	53.92465306	47.83001075	70.96942868
Tbcb	77.00926024	72.21281966	80.74719819	61.86424422	71.19705294	55.17358238	45.35521509	44.2204375
Fkbp11	36.3712093	40.5785701	35.0044756	61.90166942	34.30662981	12.24875561	30.25878449	24.53270729
Itpa	56.37233587	65.60508894	59.27026111	61.93435162	48.29219267	55.21872891	41.14806983	39.55984383
Samm50	88.78169868	99.79480482	80.10556594	61.98342273	84.86809126	104.6695002	68.8699067	61.37804293
Fgf5	40.34412528	52.62001532	35.64683125	62.0063791	48.1123995	42.12643523	51.96197017	63.14646575
Fam204a	80.8890553	61.00857487	79.49253111	62.01345816	68.86090132	67.02415559	54.50585619	56.37787191
Prrx2	103.0007761	101.2063306	98.55605003	62.01640345	64.096725	60.57037851	65.05638665	51.95700747
Vamp7	89.01871226	92.97529822	85.39351126	62.06372822	76.2417573	90.57439867	73.04576746	71.49089959
Map2k1	33.72815087	25.89704545	33.39965242	62.21156077	39.88625016	57.88726444	57.65681078	48.97311899
Eno3	102.9908892	73.68815221	103.5634816	62.22298857	50.38255812	57.5301894	57.67689181	57.91857847
Kras	51.29905696	42.01244537	49.80104593	62.29564195	46.05635213	58.28342735	42.54389958	45.19548643
Snhg6	61.53293115	153.1558767	74.45751206	62.48323462	78.68257859	54.97670738	93.98809668	67.38959891
Rnf11	47.78037876	45.60381819	47.78481963	62.5288384	76.83255635	79.6234208	87.48436234	92.49948098
Fam120aos	64.6671376	36.96747382	68.48664135	62.56138589	31.67962488	66.76962158	40.92184759	30.24562461
Rnf4	39.19095423	37.2200932	38.53684901	62.56909077	59.99403049	52.26090771	75.94239547	90.88684706
Ddx47	66.54149315	53.6609453	65.59352253	62.74079378	72.23305638	63.45503397	68.19118986	72.59292372
1700120C14Rik	73.85009005	68.47406195	65.89106016	62.75079088	53.86199827	67.37841965	39.90572171	30.81341758
Sf3a3	51.78150893	67.95319238	53.92892916	62.81078327	58.51519315	48.26295757	53.37088284	56.15602398
Alkbh7	53.76213234	49.69212056	48.11588745	62.84891896	41.50103576	45.77374564	35.47270497	35.13858188
Farsa	69.65049435	53.90609994	73.75813479	62.94000435	67.25917074	78.41717381	77.70046605	86.91025802
Nudcd1	38.97799686	38.19487701	32.08088418	62.99103013	37.78547999	40.73623541	46.65488477	64.19957158
Tank	47.87791175	72.99660232	46.08104165	63.01664578	49.54509921	46.06280722	48.25842458	54.96167001
Adss	46.21246877	50.02568253	44.22659029	63.16844789	60.40906558	46.79894709	62.87583157	61.35599984
Slc38a2	77.09756998	141.6603714	74.18931176	63.3400067	122.5235466	34.59826612	185.6701464	200.6096447
Msn	42.9501996	58.16018396	43.26097791	63.43414259	78.81739739	90.8529826	154.4072677	204.7544046
Gadd45g	113.6452332	186.1115587	106.9350385	63.45458203	127.7652204	198.2765326	129.0295032	105.5014843
Rcn1	71.68964824	90.32861022	71.77383288	63.47905262	102.1624667	79.66658303	95.25886194	84.28306947
Gm13056	84.20774354	63.87136357	85.0901504	63.48974667	51.33068658	50.19837292	42.2174424	28.78339998
Msto1	53.80900294	40.80118631	57.90632111	63.67432727	55.53836073	58.70680858	45.87812034	44.41204171
Clns1a	57.23589656	56.64104776	55.5367507	63.72070943	52.23255966	62.94817297	40.66263696	41.98220255
Plekhj1	78.87381931	71.62681131	84.01700438	63.76045874	58.27240268	69.88911391	51.97652578	46.42576754
Mboat4	85.4681273	75.68738686	82.87331612	63.76505906	53.46265379	63.72704768	40.10358358	38.06767936
Fgfr1op2	57.24052463	66.75451869	58.479077	63.8553547	68.18482998	74.06766612	69.98837647	74.35263431
Txndc15	63.27575975	62.25868812	62.24296932	63.92750836	60.41947195	53.56661725	74.55709013	57.76155689
Higd1a	64.2138157	51.7013676	60.37930316	63.93002678	45.41380714	62.08796906	30.81271051	31.76963478
Rp9	62.184002	58.498472	63.10763141	63.95965025	63.51132504	62.92840067	38.16793262	33.15185558
Adk	58.03998598	63.33755143	55.25193628	64.18073144	49.45867783	55.58493301	53.11464611	53.29903955
Gtf2a2	84.79091405	72.1686049	80.27346129	64.22261998	54.88039739	66.76790335	41.5339328	43.55657795
Syf2	103.7042072	80.30484598	93.48619128	64.25860099	53.80687489	90.09399807	74.02968136	62.37212251
Chordc1	65.48629407	74.92722655	72.59016493	64.28587876	75.09729045	74.55400217	94.56041687	93.26446474
Aaas	60.59830375	58.09521712	60.07441997	64.30387765	66.3400046	57.52045511	54.55995422	72.35377446
Rpn1	70.31289085	67.33296941	70.12131263	64.42478123	80.23327246	24.59065349	123.8607867	115.4578302
Nolc1	46.95558668	66.37760044	49.44588276	64.50277117	79.79684652	62.2199808	83.87214922	95.04871491
Rbm42	63.63407033	66.1617639	60.0221221	64.59523097	70.46372011	88.9595305	65.85955191	72.73196941
Cdkn3	61.79006008	44.99604745	61.74014028	64.60738521	52.99001379	49.70454035	30.9911813	38.31707642
Fkbp7	62.69097201	56.96336417	64.98804386	64.61080144	39.52254575	35.07011256	52.73801758	33.86889976
Nop58	104.00352	117.4362594	99.42464319	64.61682632	141.9572946	150.097428	124.8701341	116.8361448
Atg5	46.26285659	50.06561503	49.64949834	64.66243763	53.45310336	49.89578771	50.43398671	43.92449627
Mrpl30	67.54282125	64.69309409	69.13001397	64.77506619	49.09470126	72.02773507	39.91595249	42.38995405
Copb2	43.28166657	44.46478336	41.48235245	64.83316164	51.3058674	63.87078178	83.54924713	106.4459004
Glipr2	45.8728662	34.74270321	45.43789035	64.87057249	43.59553074	71.89473865	65.63638415	73.40978263
Cers5	76.02072203	87.46298409	70.39457678	64.90572676	86.11362336	44.64199067	98.45847173	90.53301311
Tma16	63.82945935	47.43568404	66.44792021	64.91445534	50.11846753	64.39840893	38.53339824	43.6288455
Znhit1	66.42342157	65.5780632	74.42417288	65.10430197	47.06280765	62.78844871	37.62589526	34.63871806
Hcfc1r1	56.04332522	65.85330796	53.15442373	65.11283281	56.04402025	66.18947061	40.1189746	38.44397427
Tmed3	56.10697215	51.38865771	58.71908357	65.11587195	57.93778267	38.88710569	60.83066969	43.64458392
Ufsp2	58.31158537	62.85737102	62.31103123	65.12576051	55.23370467	63.17429267	51.23539463	45.08630774
Sdha	54.15608185	48.71048003	53.17136204	65.15654294	77.37540967	34.59963166	96.54922999	98.51696833
Smyd2	55.1744191	50.95107468	55.24517563	65.24312194	57.86771354	58.29553102	50.86100691	49.59201696
Rpn2	68.14677805	76.52967666	59.94347483	65.26924043	97.94858328	26.58118592	126.727156	116.4624884
Smim26	55.30160714	70.15668922	64.08201962	65.32446144	51.57802913	63.28480008	45.53947065	44.97366715
Ebp	65.4339001	62.26783998	67.90115007	65.32865729	52.79097504	46.40443948	58.33799904	45.15647713
Serinc3	45.01194332	64.46845378	48.80318672	65.35205976	75.68428096	45.79825639	111.3640569	78.87360289
Txnrd1	43.1705287	32.10672294	41.55355365	65.54612529	54.36969153	60.6026625	101.1700464	118.947107
Ctbp1	50.11625794	48.80045542	47.98086735	65.61292805	68.20107886	71.30113238	65.33151939	78.41160066
Otulin	72.60398832	58.45690051	69.61377068	65.65412043	61.19065957	51.83780773	50.65770609	48.12931741
Rnps1	56.79842566	55.82218896	58.05155359	65.96368209	55.54709259	57.2047661	57.62947018	71.70605688
Tm2d1	79.79783196	117.911347	79.74656292	66.00015087	54.70649865	76.65691315	74.45409394	65.43325482
Yif1b	74.61686159	77.49300245	82.0616835	66.02731457	80.03663742	71.62376717	64.46811081	51.99716011
Mrpl47	61.57997467	76.31687126	68.24133445	66.17395351	46.02904523	52.30188753	35.06479556	39.65308257
Snap47	59.69338164	40.82671386	64.28165208	66.18177285	77.52163757	73.14227158	65.73709622	65.92070057
Anapc4	57.6313866	58.07226499	62.01685624	66.18787447	62.73314871	71.22214316	90.9277608	93.3564938
Noc4l	56.79247115	60.08364884	55.99029627	66.24771288	63.63649886	63.04319697	57.14369224	71.94242149
Cdc42ep3	64.03453168	64.51557614	58.85947396	66.40330888	65.66159171	80.43365688	102.8969734	57.47698727
Ccna2	45.57859888	45.1477366	44.21267658	66.46076763	60.31901877	55.06839117	45.22729249	90.98151188
Snapin	68.91677583	65.55004146	72.41031909	66.57229573	64.83448701	75.34256347	51.37281472	53.06954963
Aco2	49.17114016	43.88829004	46.26049528	66.5982279	69.3047423	62.99878836	91.63831342	96.50496615
Dhrs7	65.63584073	63.41274475	68.75809025	66.70799634	76.23330522	30.56743293	60.16356648	44.64823648
Marcksl1	57.00411766	48.56404692	61.74067127	66.84916626	51.10012867	69.3806832	48.23356087	62.0468586
Bckdk	66.27658816	57.55817455	66.20698383	66.91852618	53.05399621	62.1950682	52.53240602	50.44170014
Hnrnph2	44.35045869	52.34985879	45.93773167	66.9736642	78.92436062	66.76845775	82.18241846	71.23247134
Cystm1	80.78813409	72.79265336	76.76997728	67.06926502	64.71610498	96.951973	52.68481034	43.87288579
Snhg15	74.98459811	79.07950536	73.71293694	67.13270177	45.26891158	86.29554913	60.5507923	52.46813056
Nop2	40.34684598	52.89215182	39.74288403	67.30690989	78.41186021	66.69372493	90.50792876	114.0243304
Snhg5	61.09167126	94.5429311	57.82351238	67.34048278	45.96273994	48.89380144	60.29459376	41.85308444
Ypel5	88.85295787	91.96699323	88.90208567	67.37863304	67.32446826	94.35345651	69.06973561	74.82105775
Pmpcb	74.32269602	67.42701604	73.44904093	67.40435671	69.13944618	47.22128658	72.12108191	61.21173266
Ppp1cc	84.5431449	70.80171443	78.45967444	67.47374657	87.71472285	93.64413751	67.86439722	75.95487356
Lpcat4	50.17748486	35.90721667	49.27584055	67.48201418	52.64363167	42.0150216	62.04641713	64.95334502
Actl6a	71.37708025	63.60452511	71.99143923	67.50854299	86.04213702	73.38224638	69.53738094	69.95296159
Tacc3	71.19204222	55.92985255	69.21728716	67.60243621	65.62651872	49.62913791	64.47973858	95.9449457
Naxe	61.26207346	72.88116434	65.74350482	67.70544431	67.33689743	48.53073755	64.82101622	49.27646136
Tsen34	72.40068764	70.61704126	71.08689466	67.70689072	70.61874669	75.1694091	59.00462975	71.62492735
Isyna1	57.75547428	71.04384072	51.50126454	67.7842802	84.84186962	90.7758609	72.34779886	57.26671258
Arpp19	74.75372449	73.90307267	72.53099746	67.82970496	54.70565163	66.075457	48.28166917	52.1126095
Churc1	96.37276753	78.22326743	95.77042417	67.90038532	67.83087223	69.66174043	51.39069596	41.61366523
Dusp1	51.17710571	58.42747488	57.16972	67.9124599	96.34533534	77.47886471	96.31159197	72.88016332
BC005624	66.69913349	70.65940435	64.15538455	68.03133607	44.25555246	65.9635464	56.96499856	46.40855646
Crls1	75.45274549	76.92080415	76.46229232	68.07372147	64.76381756	80.70521155	66.69892842	63.94333036
Trmt10c	65.99831878	72.40877604	65.21083481	68.09804545	52.03772277	66.51188543	60.22442682	62.89568798
Triap1	69.05137794	75.4921557	80.68372465	68.35915781	48.72308452	70.35990244	49.86028883	54.64753884
Pdzd11	86.2490788	71.03850101	82.48976875	68.44671344	61.6927641	78.95343308	45.35283348	42.44124847
Gde1	73.81738323	68.96633461	72.21550823	68.4680952	66.53126528	71.37850879	56.75946356	51.36162322
Exosc5	72.8694036	67.2682159	70.43680641	68.47471369	52.66144943	62.73702492	44.89476772	44.45601603
Gtf2f1	60.23555007	60.84462101	59.26263402	68.54200523	76.00784764	82.96352826	70.22241954	66.98277003
Znrd1	72.61357392	67.99316652	62.48725457	68.59811709	59.26802559	73.55572361	42.87240806	44.53450519
Fen1	62.56400006	50.75642509	54.44186714	68.68202592	61.41878169	67.68011457	91.36908129	92.67440043
Isca1	56.67027654	55.68222702	54.43680078	68.7508717	40.63499377	65.96289437	45.35262463	45.50756708
